split_id,train_start,train_end,test_start,test_end,accuracy,strategy_return,market_return,win_rate,max_drawdown,num_trades,trade_entries,profit_factor,expectancy,sharpe,sortino,exposure
0,2024-06-25 21:00:00,2025-08-20 21:00:00,2025-08-21 21:00:00,2026-01-11 22:00:00,0.49,-0.036888278317439904,0.07646025890584207,0.15151515151515152,-0.04676992548544411,28,39,0.5437080681447202,-0.0012573344001457095,-3.4391401530101056,-3.798137650142071,0.2828282828282828
1,2024-11-12 22:00:00,2026-01-11 22:00:00,2026-01-12 22:00:00,2026-05-31 21:00:00,0.53,0.009772244641133243,0.0031412559997987533,0.20202020202020202,-0.027243346819048164,41,23,1.1397224786049196,0.0002759886686651224,0.807301636680779,1.238708440161179,0.41414141414141414
