split_id,train_start,train_end,test_start,test_end,accuracy,brier_score,strategy_return,market_return,win_rate,max_drawdown,num_trades,trade_entries,profit_factor,expectancy,sharpe,sortino,exposure,net_strategy_return,net_win_rate,net_max_drawdown,net_profit_factor,net_expectancy,net_sharpe,avg_realistic_trade_cost
0,2024-06-25 21:00:00,2025-08-20 21:00:00,2025-08-21 21:00:00,2026-01-11 22:00:00,0.56,0.24666313450834804,-0.005868353854571073,0.033675324275195484,0.04040404040404041,-0.014163609172098008,6,12,0.6439021568496751,-0.0008151277840749408,-2.1310304129744915,-1.6007072267252054,0.06060606060606061,-0.0074784955000903874,0.030303030303030304,-0.014821057029474666,0.5916559474983569,-0.0009601277840749406,-2.510111356991108,3.454545454545455e-05
1,2024-11-12 22:00:00,2026-01-11 22:00:00,2026-01-12 22:00:00,2026-05-31 21:00:00,0.47,0.25293580067360816,0.04197587635002176,0.071845532105973,0.21212121212121213,-0.022815406060450915,39,31,1.6706997112807953,0.001126479099179149,3.3540688805966767,6.199166816316396,0.3939393939393939,0.0371404623953242,0.20202020202020202,-0.02340317819127122,1.6161201483459202,0.0010551970478970977,3.1448125498812605,9.3989898989899e-05
