Date,Open,High,Low,Close,Volume
2024-07-09 21:00:00,0.67414,0.67522,0.67321,0.67472,46892
2024-07-10 21:00:00,0.6748,0.67986,0.67442,0.67594,75483
2024-07-11 21:00:00,0.67602,0.67939,0.67542,0.67842,68351
2024-07-14 21:00:00,0.6773,0.67888,0.67526,0.676,67843
2024-07-15 21:00:00,0.67594,0.67644,0.67148,0.67337,63506
2024-07-16 21:00:00,0.6734,0.67548,0.6721,0.67292,72577
2024-07-17 21:00:00,0.67294,0.67437,0.66978,0.67062,76540
2024-07-18 21:00:00,0.6705,0.67093,0.66802,0.66848,68202
2024-07-21 21:00:00,0.66915,0.67024,0.66314,0.66422,66640
2024-07-22 21:00:00,0.66424,0.66461,0.66113,0.66157,57375
2024-07-23 21:00:00,0.66146,0.66175,0.65776,0.6581,71009
2024-07-24 21:00:00,0.65808,0.65827,0.65138,0.6538,91492
2024-07-25 21:00:00,0.65379,0.65685,0.65356,0.65472,62709
2024-07-28 21:00:00,0.655,0.65686,0.65241,0.65494,65291
2024-07-29 21:00:00,0.65472,0.65624,0.65292,0.65374,71063
2024-07-30 21:00:00,0.65365,0.65558,0.64796,0.65417,95713
2024-07-31 21:00:00,0.65397,0.65601,0.64888,0.65016,87974
2024-08-01 21:00:00,0.64981,0.65476,0.64868,0.65112,105544
2024-08-04 21:00:00,0.65126,0.65204,0.63484,0.64959,195599
2024-08-05 21:00:00,0.64976,0.65417,0.64724,0.65186,146630
2024-08-06 21:00:00,0.65236,0.65748,0.65095,0.65192,117270
2024-08-07 21:00:00,0.6519,0.6594,0.65074,0.65925,106121
2024-08-08 21:00:00,0.65904,0.66054,0.65667,0.65718,83317
2024-08-11 21:00:00,0.65684,0.6605,0.6565,0.65861,68654
2024-08-12 21:00:00,0.65853,0.66382,0.65792,0.66339,71617
2024-08-13 21:00:00,0.66314,0.66428,0.65955,0.65966,80948
2024-08-14 21:00:00,0.66011,0.66347,0.6564,0.6611,72060
2024-08-15 21:00:00,0.66115,0.66714,0.66077,0.66699,58919
2024-08-18 21:00:00,0.66656,0.67338,0.66581,0.67322,67946
2024-08-19 21:00:00,0.67294,0.67493,0.67132,0.67468,69838
2024-08-20 21:00:00,0.67446,0.6761,0.67308,0.67442,65860
2024-08-21 21:00:00,0.67456,0.67529,0.66972,0.67053,67102
2024-08-22 21:00:00,0.6705,0.67986,0.67022,0.67968,76756
2024-08-25 21:00:00,0.6792,0.67974,0.67666,0.67714,59410
2024-08-26 21:00:00,0.67728,0.67958,0.67618,0.6793,59394
2024-08-27 21:00:00,0.6792,0.68131,0.67644,0.67849,73395
2024-08-28 21:00:00,0.67844,0.68239,0.67811,0.67985,75968
2024-08-29 21:00:00,0.67986,0.68165,0.67516,0.67654,66722
2024-09-01 21:00:00,0.6766,0.67948,0.67569,0.6791,39886
2024-09-02 21:00:00,0.67912,0.67926,0.67079,0.67115,72096
2024-09-03 21:00:00,0.67116,0.67496,0.66857,0.67252,74720
2024-09-04 21:00:00,0.67216,0.67418,0.67136,0.67408,72780
2024-09-05 21:00:00,0.67402,0.67674,0.666,0.66702,89603
2024-09-08 21:00:00,0.66681,0.66892,0.66479,0.66608,63083
2024-09-09 21:00:00,0.66612,0.66766,0.66412,0.66524,60743
2024-09-10 21:00:00,0.66545,0.6676,0.66222,0.66741,79815
2024-09-11 21:00:00,0.66736,0.67254,0.66569,0.67231,70914
2024-09-12 21:00:00,0.67212,0.67328,0.66924,0.67046,70816
2024-09-15 21:00:00,0.67072,0.67536,0.67036,0.67518,53576
2024-09-16 21:00:00,0.67531,0.67688,0.67416,0.67559,66733
2024-09-17 21:00:00,0.67567,0.68204,0.67426,0.6764,91689
2024-09-18 21:00:00,0.67615,0.68391,0.67378,0.68143,96580
2024-09-19 21:00:00,0.68138,0.68288,0.6783,0.68073,81016
2024-09-22 21:00:00,0.68016,0.68538,0.68004,0.68372,65194
2024-09-23 21:00:00,0.68379,0.68933,0.68144,0.68922,76731
2024-09-24 21:00:00,0.6892,0.69082,0.68182,0.68232,74477
2024-09-25 21:00:00,0.6823,0.69049,0.68191,0.68954,78131
2024-09-26 21:00:00,0.68869,0.69373,0.68682,0.69019,82102
2024-09-29 21:00:00,0.69006,0.69426,0.68978,0.69139,79582
2024-09-30 21:00:00,0.69117,0.69348,0.68564,0.68832,91385
2024-10-01 21:00:00,0.68896,0.69158,0.68756,0.68856,79004
2024-10-02 21:00:00,0.68849,0.68886,0.68302,0.68408,85097
2024-10-03 21:00:00,0.68406,0.68524,0.67856,0.6794,73964
2024-10-06 21:00:00,0.67928,0.68102,0.67433,0.67569,76028
2024-10-07 21:00:00,0.67572,0.67696,0.67152,0.67476,95446
2024-10-08 21:00:00,0.67462,0.6762,0.67079,0.67182,83244
2024-10-09 21:00:00,0.67178,0.67424,0.67015,0.67409,86705
2024-10-10 21:00:00,0.67408,0.67594,0.67249,0.67509,56745
2024-10-13 21:00:00,0.67412,0.67464,0.67023,0.67266,63833
2024-10-14 21:00:00,0.67228,0.67328,0.66982,0.67038,67511
2024-10-15 21:00:00,0.67034,0.67058,0.66584,0.66664,66976
2024-10-16 21:00:00,0.66643,0.67104,0.66595,0.66962,81387
2024-10-17 21:00:00,0.66945,0.67194,0.66942,0.67066,80434
2024-10-20 21:00:00,0.67044,0.67234,0.6653,0.66587,78842
2024-10-21 21:00:00,0.66564,0.66952,0.66508,0.66826,83964
2024-10-22 21:00:00,0.66822,0.66918,0.66141,0.6634,89182
2024-10-23 21:00:00,0.66332,0.66614,0.66208,0.66402,84071
2024-10-24 21:00:00,0.66394,0.66468,0.66012,0.66045,72886
2024-10-27 21:00:00,0.66149,0.66171,0.65796,0.6583,65875
2024-10-28 21:00:00,0.65846,0.65856,0.6545,0.65608,84313
2024-10-29 21:00:00,0.6561,0.65963,0.65369,0.65728,94282
2024-10-30 21:00:00,0.6572,0.65844,0.65398,0.65815,96699
2024-10-31 21:00:00,0.65816,0.65914,0.65538,0.65594,100747
2024-11-03 22:00:00,0.66099,0.66192,0.65798,0.6585,100406
2024-11-04 22:00:00,0.65842,0.66418,0.6579,0.66383,85795
2024-11-05 22:00:00,0.66348,0.6645,0.65124,0.65718,258330
2024-11-06 22:00:00,0.6569,0.6688,0.65643,0.66806,133951
2024-11-07 22:00:00,0.66764,0.66816,0.65583,0.65826,118242
2024-11-10 22:00:00,0.65866,0.65984,0.65627,0.65746,84941
2024-11-11 22:00:00,0.65753,0.65818,0.65142,0.65335,112868
2024-11-12 22:00:00,0.65356,0.65462,0.64804,0.6486,122228
2024-11-13 22:00:00,0.64874,0.64976,0.64408,0.64546,127990
2024-11-14 22:00:00,0.64556,0.64816,0.6443,0.64618,118012
2024-11-17 22:00:00,0.64642,0.65114,0.6448,0.6508,96769
2024-11-18 22:00:00,0.65058,0.6534,0.64824,0.65319,118396
2024-11-19 22:00:00,0.65296,0.65446,0.64844,0.65059,94224
2024-11-20 22:00:00,0.65054,0.65327,0.64972,0.65113,111650
2024-11-21 22:00:00,0.65122,0.65214,0.64712,0.65008,134402
2024-11-24 22:00:00,0.65345,0.65498,0.64874,0.65044,114617
2024-11-25 22:00:00,0.65024,0.65078,0.64342,0.64744,137803
2024-11-26 22:00:00,0.64722,0.65008,0.64594,0.64972,120362
2024-11-27 22:00:00,0.64942,0.65096,0.64772,0.64989,74285
2024-11-28 22:00:00,0.64932,0.65282,0.64928,0.65142,110784
2024-12-01 22:00:00,0.65134,0.6516,0.6443,0.64763,126754
2024-12-02 22:00:00,0.64742,0.65048,0.64554,0.64866,97166
2024-12-03 22:00:00,0.64831,0.64884,0.63992,0.643,109461
2024-12-04 22:00:00,0.64294,0.6455,0.64214,0.64533,74713
2024-12-05 22:00:00,0.64541,0.64558,0.63728,0.63892,94332
2024-12-08 22:00:00,0.63919,0.64716,0.63798,0.644,70684
2024-12-09 22:00:00,0.64369,0.64432,0.63655,0.63778,83346
2024-12-10 22:00:00,0.63776,0.63894,0.63368,0.63696,95253
2024-12-11 22:00:00,0.63694,0.64295,0.6361,0.63683,99248
2024-12-12 22:00:00,0.63732,0.63838,0.63518,0.63624,76776
2024-12-15 22:00:00,0.63529,0.63828,0.63451,0.63708,66885
2024-12-16 22:00:00,0.63686,0.6378,0.63316,0.63358,66498
2024-12-17 22:00:00,0.63389,0.634,0.62141,0.62174,92302
2024-12-18 22:00:00,0.62182,0.62654,0.6199,0.62387,103477
2024-12-19 22:00:00,0.6236,0.62746,0.6215,0.62511,96242
2024-12-22 22:00:00,0.62574,0.62651,0.62188,0.62487,69836
2024-12-23 22:00:00,0.62478,0.62661,0.62246,0.62398,53431
2024-12-25 22:00:00,0.62465,0.62544,0.62156,0.62211,61760
2024-12-26 22:00:00,0.62252,0.62287,0.62006,0.6217,72206
2024-12-29 22:00:00,0.62185,0.62468,0.6202,0.62218,65473
2024-12-30 22:00:00,0.62211,0.62318,0.61792,0.61881,67875
2025-01-01 22:00:00,0.61865,0.62228,0.61834,0.62038,80279
2025-01-02 22:00:00,0.62014,0.62258,0.61969,0.62171,64839
2025-01-05 22:00:00,0.62148,0.63022,0.62073,0.62457,100946
2025-01-06 22:00:00,0.62437,0.62882,0.62279,0.62312,83384
2025-01-07 22:00:00,0.62302,0.62423,0.61874,0.62165,89251
2025-01-08 22:00:00,0.62138,0.62175,0.61721,0.61955,58718
2025-01-09 22:00:00,0.61966,0.62062,0.61394,0.61462,96167
2025-01-12 22:00:00,0.61495,0.61782,0.61311,0.61778,80136
2025-01-13 22:00:00,0.6178,0.62074,0.6166,0.61944,86171
2025-01-14 22:00:00,0.61948,0.62467,0.61811,0.62272,77100
2025-01-15 22:00:00,0.62232,0.62466,0.61922,0.62126,83141
2025-01-16 22:00:00,0.62115,0.62274,0.61644,0.61914,75222
2025-01-19 22:00:00,0.6199,0.62869,0.61902,0.62746,96060
2025-01-20 22:00:00,0.62718,0.6289,0.62083,0.62734,119846
2025-01-21 22:00:00,0.6275,0.62957,0.62529,0.62736,79149
2025-01-22 22:00:00,0.6273,0.62998,0.6255,0.6285,80886
2025-01-23 22:00:00,0.62856,0.63308,0.62786,0.63142,94625
2025-01-26 22:00:00,0.6304,0.6308,0.62749,0.62922,99135
2025-01-27 22:00:00,0.62914,0.62946,0.62366,0.62522,79461
2025-01-28 22:00:00,0.62512,0.62556,0.62102,0.62322,86665
2025-01-29 22:00:00,0.62296,0.62436,0.61989,0.62098,83409
2025-01-30 22:00:00,0.62102,0.62628,0.62031,0.62108,108304
2025-02-02 22:00:00,0.61596,0.62378,0.60878,0.62266,194835
2025-02-03 22:00:00,0.6225,0.6262,0.61706,0.62556,95460
2025-02-04 22:00:00,0.62539,0.6297,0.62403,0.6285,84479
2025-02-05 22:00:00,0.62854,0.62882,0.62552,0.62836,66629
2025-02-06 22:00:00,0.62786,0.63018,0.62532,0.62726,100685
2025-02-09 22:00:00,0.62403,0.62875,0.62396,0.62782,61405
2025-02-10 22:00:00,0.62776,0.6302,0.62606,0.62949,73353
2025-02-11 22:00:00,0.62956,0.63096,0.62352,0.62789,92526
2025-02-12 22:00:00,0.62816,0.6323,0.62548,0.63176,99487
2025-02-13 22:00:00,0.63174,0.63678,0.63104,0.63516,74468
2025-02-16 22:00:00,0.63476,0.6374,0.63472,0.6357,60479
2025-02-17 22:00:00,0.6356,0.63678,0.63346,0.63518,68798
2025-02-18 22:00:00,0.63521,0.63701,0.63368,0.63449,70226
2025-02-19 22:00:00,0.6347,0.64044,0.63277,0.6401,81874
2025-02-20 22:00:00,0.63971,0.64086,0.63518,0.63567,79237
2025-02-23 22:00:00,0.63612,0.63922,0.63443,0.63488,86528
2025-02-24 22:00:00,0.63498,0.63566,0.63224,0.6344,84969
2025-02-25 22:00:00,0.63434,0.63538,0.6296,0.63054,85751
2025-02-26 22:00:00,0.63044,0.63146,0.62319,0.62362,104573
2025-02-27 22:00:00,0.62352,0.62384,0.61926,0.62094,96823
2025-03-02 22:00:00,0.62156,0.62546,0.62038,0.62246,113481
2025-03-03 22:00:00,0.62218,0.62721,0.6187,0.62713,149106
2025-03-04 22:00:00,0.62678,0.63424,0.6234,0.63352,142510
2025-03-05 22:00:00,0.6331,0.63641,0.63226,0.63332,130926
2025-03-06 22:00:00,0.63294,0.63377,0.62822,0.63066,123692
2025-03-09 21:00:00,0.631,0.6331,0.62646,0.62794,111758
2025-03-10 21:00:00,0.62788,0.63118,0.6259,0.62986,123387
2025-03-11 21:00:00,0.62984,0.6323,0.62766,0.632,98335
2025-03-12 21:00:00,0.63199,0.63338,0.62692,0.62834,89347
2025-03-13 21:00:00,0.62844,0.63314,0.6278,0.63268,82485
2025-03-16 21:00:00,0.63203,0.6391,0.63202,0.63848,62153
2025-03-17 21:00:00,0.63836,0.63909,0.6344,0.6361,52733
2025-03-18 21:00:00,0.63617,0.63666,0.63206,0.63576,71991
2025-03-19 21:00:00,0.63572,0.63639,0.62712,0.6303,74175
2025-03-20 21:00:00,0.62996,0.63063,0.6258,0.62728,57398
2025-03-23 21:00:00,0.62733,0.63054,0.62677,0.6286,57505
2025-03-24 21:00:00,0.62858,0.63256,0.62786,0.63034,52139
2025-03-25 21:00:00,0.63026,0.63307,0.62785,0.62976,62903
2025-03-26 21:00:00,0.62993,0.63186,0.62792,0.6305,63481
2025-03-27 21:00:00,0.63043,0.63122,0.62809,0.62878,54553
2025-03-30 21:00:00,0.62884,0.63006,0.62189,0.62464,69263
2025-03-31 21:00:00,0.62458,0.62831,0.62318,0.6278,68194
2025-04-01 21:00:00,0.62779,0.6341,0.62578,0.62966,76862
2025-04-02 21:00:00,0.6293,0.6389,0.62262,0.63285,167092
2025-04-03 21:00:00,0.63281,0.63322,0.59868,0.60401,263109
2025-04-06 21:00:00,0.59987,0.61278,0.59329,0.59862,382451
2025-04-07 21:00:00,0.59831,0.60855,0.59468,0.59566,218177
2025-04-08 21:00:00,0.59586,0.61758,0.5914,0.61545,335142
2025-04-09 21:00:00,0.61552,0.62494,0.61156,0.62238,274757
2025-04-10 21:00:00,0.62274,0.63009,0.6181,0.62902,325910
2025-04-13 21:00:00,0.63017,0.63428,0.62752,0.63264,171103
2025-04-14 21:00:00,0.63224,0.63832,0.63161,0.63446,117831
2025-04-15 21:00:00,0.63443,0.63917,0.63224,0.63713,134079
2025-04-16 21:00:00,0.63711,0.63942,0.63332,0.63916,103443
2025-04-17 21:00:00,0.63863,0.63943,0.63673,0.6376,699651
2025-04-20 21:00:00,0.63724,0.64378,0.63698,0.64164,84207
2025-04-21 21:00:00,0.64138,0.64394,0.63613,0.6365,98376
2025-04-22 21:00:00,0.63692,0.6436,0.63492,0.63594,129006
2025-04-23 21:00:00,0.63602,0.64136,0.63436,0.64096,86906
2025-04-24 21:00:00,0.64043,0.64209,0.63746,0.63968,76069
2025-04-27 21:00:00,0.63924,0.64352,0.63678,0.6432,72076
2025-04-28 21:00:00,0.64302,0.64498,0.63761,0.63838,73549
2025-04-29 21:00:00,0.63848,0.64179,0.63561,0.64024,82292
2025-04-30 21:00:00,0.64,0.64273,0.63657,0.63834,73337
2025-05-01 21:00:00,0.63763,0.64698,0.63736,0.6445,93943
2025-05-04 21:00:00,0.64553,0.64939,0.64344,0.64688,71482
2025-05-05 21:00:00,0.64637,0.65018,0.64378,0.64946,69136
2025-05-06 21:00:00,0.64944,0.65149,0.64212,0.6425,96633
2025-05-07 21:00:00,0.64248,0.64646,0.63953,0.63996,82933
2025-05-08 21:00:00,0.64018,0.64325,0.63712,0.64114,60505
2025-05-11 21:00:00,0.6421,0.64616,0.63565,0.63718,115324
2025-05-12 21:00:00,0.63697,0.6479,0.63614,0.64706,81010
2025-05-13 21:00:00,0.64688,0.65012,0.64224,0.64286,89407
2025-05-14 21:00:00,0.64314,0.64582,0.63905,0.6407,77688
2025-05-15 21:00:00,0.64052,0.64363,0.63878,0.64034,59754
2025-05-18 21:00:00,0.64029,0.64651,0.6398,0.64576,69477
2025-05-19 21:00:00,0.64573,0.64592,0.63918,0.64243,61038
2025-05-20 21:00:00,0.64244,0.64694,0.64182,0.64373,76385
2025-05-21 21:00:00,0.64382,0.6459,0.64073,0.64105,75910
2025-05-22 21:00:00,0.64136,0.64996,0.64084,0.64954,73337
2025-05-25 21:00:00,0.64916,0.65376,0.64826,0.64876,48510
2025-05-26 21:00:00,0.64912,0.64958,0.64349,0.64427,59271
2025-05-27 21:00:00,0.64451,0.6454,0.641,0.64268,65412
2025-05-28 21:00:00,0.6426,0.64602,0.64073,0.64422,92876
2025-05-29 21:00:00,0.64449,0.64526,0.64075,0.64319,82221
2025-06-01 21:00:00,0.64346,0.65004,0.64334,0.64968,63607
2025-06-02 21:00:00,0.6492,0.65,0.6447,0.64626,63668
2025-06-03 21:00:00,0.64589,0.65048,0.64506,0.64921,62186
2025-06-04 21:00:00,0.64912,0.65382,0.6486,0.65056,74548
2025-06-05 21:00:00,0.65085,0.65172,0.64795,0.64931,74376
2025-06-08 21:00:00,0.64982,0.6534,0.6494,0.65164,45219
2025-06-09 21:00:00,0.65146,0.65331,0.649,0.65222,67880
2025-06-10 21:00:00,0.65244,0.6546,0.6496,0.6501,70207
2025-06-11 21:00:00,0.65036,0.65339,0.64773,0.65326,77823
2025-06-12 21:00:00,0.6533,0.65336,0.64562,0.6487,121637
2025-06-15 21:00:00,0.64823,0.65522,0.64664,0.6524,85133
2025-06-16 21:00:00,0.65261,0.65439,0.6466,0.64764,93516
2025-06-17 21:00:00,0.64824,0.65376,0.64687,0.65084,103691
2025-06-18 21:00:00,0.65059,0.65119,0.64458,0.64808,79530
2025-06-19 21:00:00,0.64707,0.64957,0.6448,0.64492,74116
2025-06-22 21:00:00,0.64294,0.64636,0.63726,0.64592,114486
2025-06-23 21:00:00,0.6458,0.65195,0.64564,0.64892,97632
2025-06-24 21:00:00,0.6491,0.65152,0.64844,0.65134,77390
2025-06-25 21:00:00,0.6512,0.6564,0.6506,0.65466,94984
2025-06-26 21:00:00,0.65454,0.65611,0.65084,0.65309,89843
2025-06-29 21:00:00,0.6537,0.65834,0.65229,0.65814,76643
2025-06-30 21:00:00,0.65812,0.65904,0.65538,0.6583,74756
2025-07-01 21:00:00,0.65778,0.65888,0.65434,0.6584,72257
2025-07-02 21:00:00,0.65834,0.65878,0.6537,0.65711,67502
2025-07-03 21:00:00,0.65719,0.65791,0.6546,0.65539,94070
2025-07-06 21:00:00,0.6565,0.6565,0.64854,0.64906,73868
2025-07-07 21:00:00,0.64965,0.65586,0.6491,0.65304,87829
2025-07-08 21:00:00,0.65286,0.6548,0.65097,0.65346,79218
2025-07-09 21:00:00,0.65322,0.65916,0.65313,0.65893,54529
2025-07-10 21:00:00,0.65786,0.65953,0.65564,0.6576,77152
2025-07-13 21:00:00,0.65642,0.65877,0.65428,0.65456,51496
2025-07-14 21:00:00,0.65496,0.65758,0.65078,0.65142,64299
2025-07-15 21:00:00,0.65164,0.65546,0.64952,0.65282,85657
2025-07-16 21:00:00,0.65301,0.65332,0.64542,0.64876,58289
2025-07-17 21:00:00,0.64846,0.6541,0.64815,0.65067,43585
2025-07-20 21:00:00,0.65164,0.65376,0.6498,0.65246,42705
2025-07-21 21:00:00,0.6528,0.65581,0.6504,0.65554,51490
2025-07-22 21:00:00,0.65542,0.66032,0.6548,0.6603,65461
2025-07-23 21:00:00,0.66,0.66253,0.65863,0.65904,61964
2025-07-24 21:00:00,0.65949,0.65988,0.6551,0.6566,62530
2025-07-27 21:00:00,0.65746,0.65863,0.65129,0.6521,68211
2025-07-28 21:00:00,0.6521,0.653,0.64962,0.65099,64317
2025-07-29 21:00:00,0.65121,0.6529,0.6426,0.64338,90220
2025-07-30 21:00:00,0.64346,0.64764,0.6424,0.6425,70276
2025-07-31 21:00:00,0.64287,0.64935,0.6419,0.64688,103863
2025-08-03 21:00:00,0.64677,0.64898,0.64595,0.64672,71865
2025-08-04 21:00:00,0.64718,0.64796,0.64496,0.64726,65171
2025-08-05 21:00:00,0.64676,0.65089,0.64657,0.65038,50403
2025-08-06 21:00:00,0.6505,0.65414,0.64896,0.65232,66653
2025-08-07 21:00:00,0.65169,0.65348,0.65116,0.6522,47733
2025-08-10 21:00:00,0.65239,0.65288,0.65012,0.65132,43193
2025-08-11 21:00:00,0.65105,0.65406,0.64818,0.65296,72884
2025-08-12 21:00:00,0.65265,0.65629,0.65163,0.65461,42976
2025-08-13 21:00:00,0.6545,0.65688,0.64828,0.6496,59196
2025-08-14 21:00:00,0.64914,0.65229,0.6488,0.6508,46195
2025-08-17 21:00:00,0.65102,0.65244,0.64816,0.64919,36354
2025-08-18 21:00:00,0.64972,0.64979,0.64498,0.6454,44089
2025-08-19 21:00:00,0.64607,0.64607,0.64238,0.64334,50874
2025-08-20 21:00:00,0.64314,0.64369,0.64146,0.64212,50889
2025-08-21 21:00:00,0.64224,0.6501,0.64152,0.64914,63899
2025-08-24 21:00:00,0.64922,0.6505,0.64718,0.64833,39587
2025-08-25 21:00:00,0.64788,0.6501,0.64702,0.64944,53112
2025-08-26 21:00:00,0.64912,0.6513,0.64624,0.65057,47021
2025-08-27 21:00:00,0.65038,0.65376,0.6503,0.65325,42051
2025-08-28 21:00:00,0.65274,0.65487,0.65229,0.6539,45675
2025-08-31 21:00:00,0.65461,0.65601,0.6535,0.65544,33562
2025-09-01 21:00:00,0.6551,0.65587,0.64832,0.65206,64742
2025-09-02 21:00:00,0.65177,0.65544,0.65022,0.65437,57557
2025-09-03 21:00:00,0.65395,0.65499,0.65014,0.65177,50031
2025-09-04 21:00:00,0.65132,0.65888,0.6513,0.65565,60533
2025-09-07 21:00:00,0.65528,0.65987,0.6546,0.65926,49802
2025-09-08 21:00:00,0.65894,0.66198,0.65822,0.65854,52791
2025-09-09 21:00:00,0.65864,0.66357,0.65802,0.66132,55681
2025-09-10 21:00:00,0.66174,0.66652,0.65906,0.66606,61502
2025-09-11 21:00:00,0.6659,0.6669,0.66308,0.665,49179
2025-09-14 21:00:00,0.66415,0.66749,0.66357,0.66702,41673
2025-09-15 21:00:00,0.6669,0.66883,0.666,0.66848,50377
2025-09-16 21:00:00,0.66822,0.67071,0.66414,0.66526,72679
2025-09-17 21:00:00,0.665,0.666,0.6607,0.66126,66599
2025-09-18 21:00:00,0.66158,0.66197,0.6586,0.65929,53933
2025-09-21 21:00:00,0.65949,0.66026,0.65748,0.65995,44625
2025-09-22 21:00:00,0.65976,0.66156,0.65814,0.65989,45457
2025-09-23 21:00:00,0.65974,0.66281,0.65748,0.65833,52757
2025-09-24 21:00:00,0.65849,0.6604,0.6526,0.65405,63900
2025-09-25 21:00:00,0.65354,0.65515,0.65206,0.6547,61143
2025-09-28 21:00:00,0.65494,0.65812,0.65468,0.65773,47333
2025-09-29 21:00:00,0.65768,0.66286,0.65712,0.66134,65647
2025-09-30 21:00:00,0.66121,0.6629,0.65894,0.66134,67238
2025-10-01 21:00:00,0.6614,0.66246,0.65769,0.65966,47314
2025-10-02 21:00:00,0.65943,0.66142,0.65891,0.66022,47242
2025-10-05 21:00:00,0.65838,0.66207,0.65836,0.66178,62692
2025-10-06 21:00:00,0.66173,0.66245,0.65787,0.6581,54925
2025-10-07 21:00:00,0.65826,0.65894,0.65566,0.65868,59843
2025-10-08 21:00:00,0.65828,0.66124,0.654,0.6555,75269
2025-10-09 21:00:00,0.65563,0.6573,0.64702,0.64735,85754
2025-10-12 21:00:00,0.65054,0.65328,0.64912,0.65152,74526
2025-10-13 21:00:00,0.6516,0.65213,0.64404,0.64864,88564
2025-10-14 21:00:00,0.64852,0.65233,0.64829,0.65123,68330
2025-10-15 21:00:00,0.65051,0.65159,0.64712,0.64848,91598
2025-10-16 21:00:00,0.64847,0.65027,0.64437,0.64958,102540
2025-10-19 21:00:00,0.64924,0.65213,0.64846,0.6513,60218
2025-10-20 21:00:00,0.65142,0.65251,0.64729,0.64884,70305
2025-10-21 21:00:00,0.64888,0.65122,0.64784,0.64892,74363
2025-10-22 21:00:00,0.64891,0.6518,0.64789,0.65133,54548
2025-10-23 21:00:00,0.65104,0.6529,0.64928,0.65141,59613
2025-10-26 21:00:00,0.65388,0.65596,0.65284,0.65562,58025
2025-10-27 21:00:00,0.65526,0.65908,0.65444,0.65854,51508
2025-10-28 21:00:00,0.65833,0.66178,0.65573,0.65748,93459
2025-10-29 21:00:00,0.65698,0.65978,0.65326,0.65544,86646
2025-10-30 21:00:00,0.65552,0.65604,0.65334,0.65447,60987
2025-11-02 22:00:00,0.65446,0.65625,0.65176,0.65377,51388
2025-11-03 22:00:00,0.65356,0.65408,0.6481,0.64894,71537
2025-11-04 22:00:00,0.64894,0.65129,0.64586,0.65066,63989
2025-11-05 22:00:00,0.65056,0.65187,0.64633,0.64794,69597
2025-11-06 22:00:00,0.64804,0.64992,0.64675,0.64931,74923
2025-11-09 22:00:00,0.64975,0.65403,0.64904,0.65363,55294
2025-11-10 22:00:00,0.65333,0.6538,0.65148,0.65272,55732
2025-11-11 22:00:00,0.65232,0.65501,0.65158,0.65416,59029
2025-11-12 22:00:00,0.65408,0.65804,0.6524,0.65308,85377
2025-11-13 22:00:00,0.65294,0.65514,0.65036,0.65353,92429
2025-11-16 22:00:00,0.65346,0.65376,0.6482,0.64935,68138
2025-11-17 22:00:00,0.64928,0.65184,0.6465,0.6508,86716
2025-11-18 22:00:00,0.65061,0.65118,0.64512,0.64787,81248
2025-11-19 22:00:00,0.64752,0.65028,0.64363,0.64399,100878
2025-11-20 22:00:00,0.64424,0.64608,0.64214,0.64557,100698
2025-11-23 22:00:00,0.6461,0.64684,0.64423,0.64648,67173
2025-11-24 22:00:00,0.64628,0.64758,0.64363,0.64698,80956
