Date,Open,High,Low,Close,Volume
2025-10-14 21:00:00,151.802,151.878,150.9,151.071,280193
2025-10-15 21:00:00,151.084,151.399,150.212,150.434,336879
2025-10-16 21:00:00,150.415,150.65,149.376,150.65,375790
2025-10-19 21:00:00,150.469,151.204,150.274,150.766,248252
2025-10-20 21:00:00,150.707,152.176,150.472,151.926,314793
2025-10-21 21:00:00,151.898,152.048,151.488,151.964,281311
2025-10-22 21:00:00,151.944,152.799,151.824,152.596,199975
2025-10-23 21:00:00,152.587,153.064,152.235,152.882,217474
2025-10-26 21:00:00,152.858,153.258,152.566,152.88,226804
2025-10-27 21:00:00,152.862,152.885,151.76,152.116,255609
2025-10-28 21:00:00,152.119,153.064,151.538,152.74,289708
2025-10-29 21:00:00,152.694,154.449,152.163,154.149,309967
2025-10-30 21:00:00,154.136,154.416,153.653,154.017,223334
2025-11-02 22:00:00,154.043,154.3,153.926,154.212,154439
2025-11-03 22:00:00,154.25,154.486,153.318,153.666,251402
2025-11-04 22:00:00,153.668,154.357,152.958,154.114,238670
2025-11-05 22:00:00,154.106,154.142,152.832,153.072,194132
2025-11-06 22:00:00,153.041,153.596,152.82,153.41,235888
2025-11-09 22:00:00,153.75,154.25,153.404,154.132,208279
2025-11-10 22:00:00,154.062,154.496,153.666,154.156,188539
2025-11-11 22:00:00,154.13,155.047,154.05,154.815,193397
2025-11-12 22:00:00,154.773,155.02,154.128,154.536,250484
2025-11-13 22:00:00,154.499,154.764,153.617,154.524,267834
2025-11-16 22:00:00,154.575,155.31,154.419,155.264,189780
2025-11-17 22:00:00,155.239,155.735,154.816,155.522,314338
2025-11-18 22:00:00,155.5,157.186,155.215,157.169,285532
2025-11-19 22:00:00,157.144,157.895,156.88,157.466,354316
2025-11-20 22:00:00,157.506,157.543,156.202,156.409,370039
2025-11-23 22:00:00,156.443,157.188,156.407,156.922,233966
2025-11-24 22:00:00,156.861,156.984,155.804,156.073,253111
2025-11-25 22:00:00,156.0,156.738,155.652,156.47,260418
2025-11-26 22:00:00,156.481,156.49,155.72,156.303,128764
2025-11-27 22:00:00,156.29,156.583,155.984,156.191,461593
2025-11-30 22:00:00,156.12,156.153,154.663,155.484,278219
2025-12-01 22:00:00,155.474,156.181,155.429,155.884,218387
2025-12-02 22:00:00,155.875,155.906,155.01,155.229,223222
2025-12-03 22:00:00,155.268,155.542,154.509,155.12,274362
2025-12-04 22:00:00,155.079,155.494,154.343,155.34,222032
2025-12-07 22:00:00,155.219,155.986,154.9,155.928,220081
2025-12-08 22:00:00,155.875,156.956,155.744,156.894,228869
2025-12-09 22:00:00,156.838,156.94,155.795,156.023,231161
2025-12-10 22:00:00,155.959,156.164,154.945,155.572,261964
2025-12-11 22:00:00,155.582,156.13,155.448,155.838,204893
2025-12-14 22:00:00,155.877,155.986,154.837,155.206,188209
2025-12-15 22:00:00,155.217,155.25,154.396,154.721,281782
2025-12-16 22:00:00,154.711,155.752,154.513,155.693,217053
2025-12-17 22:00:00,155.648,155.978,155.284,155.562,219624
2025-12-18 22:00:00,155.531,157.786,155.502,157.723,239390
2025-12-21 22:00:00,157.547,157.714,156.705,157.036,202363
2025-12-22 22:00:00,157.018,157.051,155.65,156.236,225512
2025-12-23 22:00:00,156.258,156.283,155.555,155.952,215468
2025-12-25 22:00:00,155.94,156.73,155.752,156.569,202932
2025-12-28 22:00:00,156.526,156.577,155.916,156.042,194919
2025-12-29 22:00:00,156.069,156.568,155.744,156.421,193826
2025-12-30 22:00:00,156.367,156.996,156.332,156.684,185947
2026-01-01 22:00:00,156.725,157.004,156.522,156.837,137381
2026-01-04 22:00:00,156.756,157.3,156.116,156.404,223619
2026-01-05 22:00:00,156.377,156.798,156.164,156.663,203736
2026-01-06 22:00:00,156.634,156.81,156.294,156.757,166025
2026-01-07 22:00:00,156.748,157.072,156.46,156.882,149414
2026-01-08 22:00:00,156.846,158.188,156.795,157.933,203350
2026-01-11 22:00:00,158.076,158.21,157.517,158.16,170409
2026-01-12 22:00:00,158.128,159.192,157.898,159.172,204611
2026-01-13 22:00:00,159.146,159.453,158.094,158.435,236887
2026-01-14 22:00:00,158.423,158.881,158.222,158.622,205497
2026-01-15 22:00:00,158.633,158.706,157.823,158.103,193474
2026-01-18 22:00:00,157.92,158.166,157.425,158.127,169534
2026-01-19 22:00:00,158.087,158.605,157.471,158.138,293268
2026-01-20 22:00:00,158.148,158.534,157.748,158.294,262059
2026-01-21 22:00:00,158.312,158.894,158.18,158.429,214533
2026-01-22 22:00:00,158.409,159.228,155.606,155.736,302317
2026-01-25 22:00:00,154.876,155.348,153.304,154.221,401668
2026-01-26 22:00:00,154.181,154.88,152.09,152.204,359071
